[this.name:妮妮饭店长阳店],[this.address：杨浦区长阳路1830号],[this.telephone：021-65434300  ],[this.averageCost：59],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：93%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:42 CST 2013],[this.tags：[清炒虾仁, 水煮牛肉, 飞饼, 酒酿圆子, 蹄髈]],[this.teses：null]
[this.name:阿勇家常菜馆安亭店],[this.address：嘉定区安亭镇新源路228号(近昌吉路)],[this.telephone：021-69571577  ],[this.averageCost：51],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：83%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:52 CST 2013],[this.tags：[铁板牛肉, 铁板牛柳, 沸腾鱼片, 红烧肉烧蛋]],[this.teses：null]
[this.name:欣易饭店],[this.address：浦东新区昌里路127号],[this.telephone：021-58831333  ],[this.averageCost：53],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:51 CST 2013],[this.tags：[呛虾, 片皮鸭, 玉米烙, 蛋黄蟹, 花生小牛排]],[this.teses：null]
[this.name:鲜鱼坊中山北路店],[this.address：普陀区中山北路1925号(近光新路)],[this.telephone：021-62040899  ],[this.averageCost：75],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：84%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:49 CST 2013],[this.tags：[蟹粉鱼结, 外婆红烧肉, 鱼结, 水晶牛筋]],[this.teses：null]
[this.name:沈家花园控江店],[this.address：杨浦区控江路2053号(打虎山路,近和平公园)],[this.telephone：021-65016086  ],[this.averageCost：132],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：91%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:54 CST 2013],[this.tags：[海参, 小粽子栗香小排, 泰式银鳕鱼, 小牛排]],[this.teses：null]
[this.name:梅园村酒家中融店],[this.address：浦东新区浦东南路1078号(中融国际商城8楼)],[this.telephone：021-51336679  ],[this.averageCost：112],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:57 CST 2013],[this.tags：[海参, 鱼面筋, 大明虾, 烤河鳗, 栗子]],[this.teses：null]
[this.name:瑞福园茂名店],[this.address：卢湾区茂名南路132号乙(近复兴中路)],[this.telephone：021-64458999  ],[this.averageCost：88],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:56 CST 2013],[this.tags：[油爆虾, 醉鸡, 大黄鱼棒打小馄饨]],[this.teses：null]
[this.name:悦来酒家黄河路店],[this.address：黄浦区黄河路81号(近凤阳路)],[this.telephone：021-63271026  ],[this.averageCost：92],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：91%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:52 CST 2013],[this.tags：[黑椒牛仔骨, 醉虾, 港式米饭焗珍宝蟹]],[this.teses：null]
[this.name:龙至尊],[this.address：徐汇区零陵路899号飞洲国际大厦5层(漕溪北路口)],[this.telephone：021-64411977  ],[this.averageCost：66],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:48 CST 2013],[this.tags：[水晶虾仁, 醉蟹, 芥兰炒牛肉, 密汁烤河鳗]],[this.teses：null]
[this.name:麦盛莉报春路店],[this.address：闵行区报春路800号],[this.telephone：021-54131879  ],[this.averageCost：171],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:49 CST 2013],[this.tags：[海参, 天目三鲜, 烧鸭仔, 毛血旺, 脆皮鸭]],[this.teses：null]
[this.name:七宝老饭店],[this.address：闵行区七宝镇北大街8号(近蒲汇塘桥)],[this.telephone：021-54867779  ],[this.averageCost：76],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：91%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:57 CST 2013],[this.tags：[白切羊肉, 鱼头汤, 塌饼, 荠菜百叶包, 羊肉]],[this.teses：null]
[this.name:麦盛莉彭浦店],[this.address：闸北区阳曲路670号],[this.telephone：021-36120997  ],[this.averageCost：79],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：83%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:06 CST 2013],[this.tags：[毛血旺, 脆皮豆腐, 玉米烙, 口水鸡, 葱油饼]],[this.teses：null]
[this.name:鲜逸坊徐汇店],[this.address：徐汇区余庆路80号(淮海中路)],[this.telephone：021-62827979  ],[this.averageCost：132],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:07 CST 2013],[this.tags：[老龟土鸡汤, 红烧肉, 蟹粉鱼肚, 折扣注]],[this.teses：null]
[this.name:草津堂小菜馆梅川路店],[this.address：普陀区梅川路1470号(近万镇路)],[this.telephone：021-52750288  ],[this.averageCost：50],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:06 CST 2013],[this.tags：[海参, 骨头锅, 飘香鲈鱼, 素什锦]],[this.teses：null]
[this.name:梅园村酒家五角场店],[this.address：杨浦区翔殷路1128号大西洋百货6-7层(近国济路)],[this.telephone：021-55667979  ],[this.averageCost：101],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:07 CST 2013],[this.tags：[千岛湖鱼头鱼面汤, 烤鳗, 清炒河虾仁]],[this.teses：null]
[this.name:席家花园静安店],[this.address：静安区巨鹿路889号],[this.telephone：021-64661397  ],[this.averageCost：76],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：90%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:03 CST 2013],[this.tags：[蟹粉豆腐, 鱼面筋, 三鲜蹄筋, 虾球, 青豆泥]],[this.teses：null]
[this.name:通海酒家],[this.address：浦东新区周浦镇康沈路1402号],[this.telephone：021-58115444  ],[this.averageCost：10],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:01 CST 2013],[this.tags：[玉米烙, 羊肉, 三黄鸡, 牛肉, 蹄膀, 片皮鸭]],[this.teses：null]
[this.name:味之都江湾店],[this.address：虹口区逸仙路580号(华联吉买盛内，近仁德路)],[this.telephone：021-65619755  ],[this.averageCost：25],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：90%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:39:59 CST 2013],[this.tags：[辣子鱼, 玉米烙, 南瓜饼, 白斩鸡, 炒面]],[this.teses：null]
[this.name:小阁楼酒家],[this.address：徐汇区宛平南路750号],[this.telephone：021-54244795  ],[this.averageCost：49],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:06 CST 2013],[this.tags：[萝卜丝拌深海鱼皮, 扇贝, 扬州凤鹅, 玉米烙]],[this.teses：null]
[this.name:夏面馆澳门路店],[this.address：澳门路337号],[this.telephone：021-62998766  ],[this.averageCost：39],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:01 CST 2013],[this.tags：[招牌黄鱼煨面, 三交面, 糖醋小排, 熏鱼]],[this.teses：null]
[this.name:凤中凰],[this.address：普陀区宜川路328号(近延长西路)],[this.telephone：021-56941060  ],[this.averageCost：94],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:07 CST 2013],[this.tags：[馋嘴鱼片, 花椒鸡, 生煎, 黑椒牛排]],[this.teses：null]
[this.name:小南国大华路店],[this.address：宝山区大华路520号虎城嘉年华内(近大华一路)],[this.telephone：4008209777  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:15 CST 2013],[this.tags：[清蒸鲥鱼]],[this.teses：null]
[this.name:小南国中山公园店],[this.address：上海市长宁路999号兆丰广场4楼（原多媒体生活广场）],[this.telephone：4008209777  ],[this.averageCost：],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:15 CST 2013],[this.tags：[清炒河虾仁, 蟹粉豆腐, 特色蹄髈, 小笼包]],[this.teses：null]
[this.name:苔圣园金桥店],[this.address：浦东新区碧云路1112号华美达酒店斜对面],[this.telephone：021-58547869  ],[this.averageCost：163],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：90%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:11 CST 2013],[this.tags：[扣三丝, 焗扇贝, 黑椒牛仔骨, 风沙鸡]],[this.teses：null]
[this.name:苔圣园黄浦店],[this.address：黄浦区黄河路50号],[this.telephone：021-63750022  ],[this.averageCost：160],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：88%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:14 CST 2013],[this.tags：[大闸蟹, 黑椒牛仔骨, 风沙鸡, 奶油焗扇贝]],[this.teses：null]
[this.name:成隆行酒家],[this.address：黄浦区九江路216号(河南中路口)],[this.telephone：021-63212010  ],[this.averageCost：432],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：88%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:14 CST 2013],[this.tags：[大闸蟹, 蟹粉鱼翅, 蟹斗, 清蒸蟹钳]],[this.teses：null]
[this.name:鸿瑞兴梅岭店],[this.address：梅岭南路399号],[this.telephone：021-52665666  ],[this.averageCost：52],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：88%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:14 CST 2013],[this.tags：[各色面, 蒸饺, 话梅呛虾, 茄汁牛排]],[this.teses：null]
[this.name:泓叶私房菜],[this.address：浦东新区芳甸路269号(大拇指广场内)],[this.telephone：021-50337771  ],[this.averageCost：86],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:11 CST 2013],[this.tags：[海参, 浓汤鱼丸, 鸡汁百叶包, 红烧肉]],[this.teses：null]
[this.name:玲珑餐厅],[this.address：卢湾区陕西南路57号(新乐路口)],[this.telephone：021-54039970  ],[this.averageCost：44],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:14 CST 2013],[this.tags：[小黄鱼, 腐乳空心菜, 炝虾, 酸辣卷心菜]],[this.teses：null]
[this.name:豪生酒家],[this.address：徐汇区广元路156号(近天平路)],[this.telephone：021-62826446  ],[this.averageCost：63],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:15 CST 2013],[this.tags：[清蒸鱼, 红烧肉, 清蒸鱼, 干烧明虾]],[this.teses：null]
[this.name:豪城酒家],[this.address：长宁区法华镇路235号],[this.telephone：021-62817303  ],[this.averageCost：49],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:15 CST 2013],[this.tags：[糟溜鲈鱼片, 口水鸡, 茶菇鸭, 黑椒牛排]],[this.teses：null]
[this.name:新南华广中店],[this.address：闸北区共和新路2435号(近广中路)],[this.telephone：021-66287979  ],[this.averageCost：87],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：85%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:18 CST 2013],[this.tags：[清炒河虾仁, 老妈红烧肉, 瑞士牛排]],[this.teses：null]
[this.name:小桥流水川沙店],[this.address：浦东新区川沙新镇北城壕路66号(近北市街)],[this.telephone：021-58905777  ],[this.averageCost：103],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:23 CST 2013],[this.tags：[红烧肉, 骨香酥鲫鱼, 菠萝色拉, 鱼翅捞饭]],[this.teses：null]
[this.name:蝶翠轩大宁店],[this.address：闸北区共和新路2008号(大宁国际商业广场12幢)],[this.telephone：021-33870677  ],[this.averageCost：76],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：71%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:21 CST 2013],[this.tags：[豉汁排骨, 虾饺, 凤爪, 椰汁红豆糕]],[this.teses：null]
[this.name:洋人阿婆营口店],[this.address：杨浦区营口路868号(安波路口)],[this.telephone：021-55237718  ],[this.averageCost：103],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:18 CST 2013],[this.tags：[海参, 话梅骨, 金玉满堂]],[this.teses：null]
[this.name:半岛酒楼黄河路店],[this.address：黄浦区黄河路95号(近凤阳路)],[this.telephone：021-63276072  ],[this.averageCost：66],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：85%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:18 CST 2013],[this.tags：[香辣牛蛙, 醉虾, 炝虾, 温蟹, 红烧肉]],[this.teses：null]
[this.name:森德海马酒家],[this.address：闵行区莘庄镇莘凌路230号莘北路附近],[this.telephone：021-64889628   15821717710],[this.averageCost：30],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:21 CST 2013],[this.tags：[走地鸡, 铁板乾隆豆腐, 牛仔骨, 生嗜鱼头]],[this.teses：null]
[this.name:新吉士酒楼桃江店],[this.address：徐汇区桃江路28-3号(近衡山路)],[this.telephone：021-64450068  ],[this.averageCost：129],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:18 CST 2013],[this.tags：[红烧肉, 红烧蹄膀, 凤尾虾仁, 红枣糯米]],[this.teses：null]
[this.name:鲜箸坊],[this.address：长宁区仙霞路15弄联建新村30号(近延安西路)],[this.telephone：021-62595173  ],[this.averageCost：36],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:17 CST 2013],[this.tags：[腊肉, 风沙鸡, 清蒸鲈鱼, 蒜香骨, 麻婆豆腐]],[this.teses：null]
[this.name:皇品大酒楼东方路店],[this.address：浦东新区东方路2121号(东三里桥路口)],[this.telephone：021-58701717  ],[this.averageCost：116],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:17 CST 2013],[this.tags：[烤羊排, 糟溜黄鱼片, 石锅豆苗, 片皮鸭]],[this.teses：null]
[this.name:顾姐小厨],[this.address：浦东新区碧波路635号上海传奇内1F22、23B],[this.telephone：021-50809680  ],[this.averageCost：31],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：85%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:24 CST 2013],[this.tags：[竹网鲈鱼, 红烧狮子头, 鱼汤, 上汤娃娃菜]],[this.teses：null]
[this.name:福农草],[this.address：长宁区长宁路1018号龙之梦购物中心7层(近凯旋路)],[this.telephone：021-52385655  ],[this.averageCost：48],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:30 CST 2013],[this.tags：[锅包肉, 小鸡炖蘑菇, 京葱肉丝, 拉皮]],[this.teses：null]
[this.name:申悦大酒店石泉店],[this.address：普陀区石泉路186号(近岚皋路)],[this.telephone：021-62249229  ],[this.averageCost：81],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:26 CST 2013],[this.tags：[小黄鱼, 鲥鱼, 虾球, 灌汤虾球, 糯米红枣]],[this.teses：null]
[this.name:沈家鱼头王徐汇店],[this.address：徐汇区大木桥路461号(斜土路零陵路间)],[this.telephone：021-64162402  ],[this.averageCost：70],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:30 CST 2013],[this.tags：[目鱼红烧肉, 清炒蟹粉, 百叶包, 小牛排]],[this.teses：null]
[this.name:同恒大酒店],[this.address：宝山区双城路428号(餐饮一条街，永清路口)],[this.telephone：021-56165119  ],[this.averageCost：72],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:29 CST 2013],[this.tags：[清炒河虾仁, 片皮鸭, 特色鱼面巾, 水果色拉]],[this.teses：null]
[this.name:三玛璐酒楼],[this.address：黄浦区汉口路413号],[this.telephone：021-63517909  ],[this.averageCost：63],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：83%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:29 CST 2013],[this.tags：[蛤肉荠菜黄鱼, 上海小排, 牛仔骨, 铁板豆腐]],[this.teses：null]
[this.name:雅家经典私房菜],[this.address：静安区延平路227号(近康定路)],[this.telephone：021-62189293  ],[this.averageCost：80],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:28 CST 2013],[this.tags：[脆皮黄瓜, 咕唠生鱼球, 红酒牛仔骨, 元宝虾]],[this.teses：null]
[this.name:大公馆],[this.address：徐汇区东湖路7号],[this.telephone：021-64156666  ],[this.averageCost：373],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:32 CST 2013],[this.tags：[蟹粉小笼, 鹅肝, 清蒸鲥鱼, 蟹粉豆腐]],[this.teses：null]
[this.name:来天华虹足店],[this.address：虹口区东江湾路444号(虹口足球场1号门)],[this.telephone：021-65878877  ],[this.averageCost：98],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：80%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:28 CST 2013],[this.tags：[温蟹, 糖醋小排, 芒果色拉, 毛血旺]],[this.teses：null]
[this.name:锦绣年华],[this.address：浦东新区昌里路99号(洪山路云台路间)],[this.telephone：021-68705157  ],[this.averageCost：78],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:30 CST 2013],[this.tags：[热炝三宝, 古法蒸鲥鱼, 海鲜面, 水晶鸡]],[this.teses：null]
[this.name:豪宴楼],[this.address：静安区江宁路445号时美大厦1层(近武定路)],[this.telephone：021-52287979  ],[this.averageCost：102],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：71%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:28 CST 2013],[this.tags：[片皮鸭, 榴莲酥, 盐焗鸡, 龙虾, 清炒虾仁]],[this.teses：null]
[this.name:乾隆美食],[this.address：黄浦区黄河路72-76号(近凤阳路)],[this.telephone：021-63276733  ],[this.averageCost：91],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:35 CST 2013],[this.tags：[水煮牛肉, 家烧豆腐, 酱油肉, 鸡汁蚕豆]],[this.teses：null]
[this.name:灶鼎阁],[this.address：静安区武定西路1189号],[this.telephone：021-62491333  ],[this.averageCost：68],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:34 CST 2013],[this.tags：[素八仙, 黄鱼小馄饨, 面托蟹, 干锅八爪鱼]],[this.teses：null]
[this.name:谷泰饭店静安店],[this.address：静安区延平路121号1-3层],[this.telephone：021-62462777  ],[this.averageCost：93],[this.openTime：null],[this.closeTime：null],[this.description：null],[this.fuwu：0],[this.huanjing：0],[this.kouwei：0],[this.xingjiabi：0],[this.grade：100%],[this.markedCount：0],[this.nickName：null],[this.cateType：null],[this.enable：false],[this.joinedDate：Sat Jul 20 23:40:42 CST 2013],[this.tags：[生拌蓬蒿菜, 干煸茶树菇猪颈肉, 土耳其肥牛]],[this.teses：null]
