[this.name:豆捞坊大宁店],[this.address:共和新路1978号],[this.telephone:021-33870277  ],[this.averageCost:83],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:95%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:18:50 CST 2013],[this.tags:[火锅, 可用信用卡, 朋友聚餐]],[this.teses:null]
[this.name:旺客轩海鲜酒楼],[this.address:浦东新区花山路1199号(浦东新区花山路1199号)],[this.telephone:021-58671777  ],[this.averageCost:96],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:34 CST 2013],[this.tags:[水晶虾仁, 榴莲酥, 黄油炬龙虾, 烧鹅]],[this.teses:null]
[this.name:品品金堂鱼翅馆],[this.address:沪航公路8518号],[this.telephone:021-57943366  ],[this.averageCost:105],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:35 CST 2013],[this.tags:[黑椒牛仔骨, 牛排]],[this.teses:null]
[this.name:唐岛海鲜大酒店洛川中路店],[this.address:闸北区洛川中路1150号近沪太路],[this.telephone:021-56085757  ],[this.averageCost:86],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:35 CST 2013],[this.tags:[香煎牛肋骨拼水果色拉, 醉三鲜, 鲥鱼]],[this.teses:null]
[this.name:唐宫海鲜舫白玉兰店],[this.address:四平路1251号白玉兰宾馆2楼],[this.telephone:021-55133918  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:36 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:海上宴],[this.address:普陀区大渡河路525号长风公园4号门内],[this.telephone:021-62222577  ],[this.averageCost:228],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:36 CST 2013],[this.tags:[八宝鱼, 鹅肝]],[this.teses:null]
[this.name:苏先生海鲜渔庄金桥店],[this.address:浦东新区杨高中路758号(近金桥路)],[this.telephone:021-50757979  ],[this.averageCost:134],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:71%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:37 CST 2013],[this.tags:[玉米烙, 老醋蛰头, 海瓜子, 海鲜炒面]],[this.teses:null]
[this.name:海阔星空海鲜大排档],[this.address:奉贤区海湾旅游区海湾路4981-4989号],[this.telephone:021-57120909  ],[this.averageCost:78],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:41 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:新加坡泰国村鱼翅五角场店],[this.address:杨浦区国定东路237号(近国和路，近翔殷路)],[this.telephone:021-55221717  ],[this.averageCost:528],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:40 CST 2013],[this.tags:[沙锅鱼翅, 银鳕鱼, 膏蟹粉丝煲, 鱼鳔炒虾]],[this.teses:null]
[this.name:象山海鲜排挡],[this.address:闵行区水清路750号(近报春路)],[this.telephone:021-64141775  ],[this.averageCost:56],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:39 CST 2013],[this.tags:[濑尿虾, 蛏子, 椒盐濑尿虾, 铁板蛏子]],[this.teses:null]
[this.name:嘉宾饭店鱼翅海鲜楼],[this.address:嘉定区城中路165号],[this.telephone:021-59529704  ],[this.averageCost:86],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:40 CST 2013],[this.tags:[糖醋小排, 剪刀豆, 蚕豆, 蜜汁蚕豆]],[this.teses:null]
[this.name:堡龙阁海鲜大酒店],[this.address:东方路818号众城大厦3楼(近潍坊路)],[this.telephone:021-58785777  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:41 CST 2013],[this.tags:[清蒸珍珠斑, 法式牛肋骨, 芝士黄油焗龙虾]],[this.teses:null]
[this.name:上海一潮潮州菜],[this.address:上海长宁区古羊路481号 (伊犁南路和姚虹路之间)],[this.telephone:021-31397552  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:39 CST 2013],[this.tags:[秘制卤汁鹅翅, 潮式冻花蟹]],[this.teses:null]
[this.name:六安餐厅],[this.address:闵行区华宁路221号],[this.telephone:021-64304726  ],[this.averageCost:31],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:42 CST 2013],[this.tags:[家乡腊鹅]],[this.teses:null]
[this.name:天虹海鲜酒家],[this.address:浦东新区张杨路3611号金桥国际商业广场6座(近金桥路尚未营业)],[this.telephone:021-20233337  ],[this.averageCost:139],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:41 CST 2013],[this.tags:[榴莲酥, 海鲜粥, 双皮奶, 鲍鱼, 牛仔骨]],[this.teses:null]
[this.name:舒悦海鲜],[this.address:浦东新区张江路665号(近紫薇路，近农工商)],[this.telephone:021-51332277  ],[this.averageCost:95],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:40 CST 2013],[this.tags:[玉米烙, 酸菜鱼, 纸醉金迷, 手撕羊排]],[this.teses:null]
[this.name:潮楼],[this.address:静安区南京西路1618号久光百货8层(近华山路，近静安寺)],[this.telephone:021-62883953  ],[this.averageCost:114],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:39 CST 2013],[this.tags:[鲜鲍汁千页豆腐, 白果芋泥, 芒果布丁, 甜品]],[this.teses:null]
[this.name:长脚海鲜餐馆通北路店],[this.address:杨浦区通北路167号(近平凉路)],[this.telephone:021-65417316  ],[this.averageCost:86],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:45 CST 2013],[this.tags:[酱爆八爪鱼, 鸦片鱼头, 象拔蚌, 生蚝]],[this.teses:null]
[this.name:新九龙塘兰溪路店],[this.address:普陀区兰溪路419号(近铜川路)],[this.telephone:021-52668868  ],[this.averageCost:143],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:45 CST 2013],[this.tags:[椒盐赖尿虾, 葱姜竹蛏, 椒盐濑尿虾]],[this.teses:null]
[this.name:海立阁仙霞路店],[this.address:长宁区仙霞路697号(近安龙路)],[this.telephone:021-62906008  ],[this.averageCost:92],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:46 CST 2013],[this.tags:[榴莲酥, 盐焗鸡, 鸭下巴, 赖尿虾, 蛋挞]],[this.teses:null]
[this.name:会宾楼],[this.address:浦东新区芦潮港镇杭湾路139号],[this.telephone:021-58282613  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:44 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:荣锦记],[this.address:杨浦区军工路2866号东方海鲜大排档内8-9号(近共青森林公园)],[this.telephone:  13301918360],[this.averageCost:80],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:45 CST 2013],[this.tags:[濑尿虾, 花蟹, 三文鱼, 生蚝, 醉蟹脚, 苏眉]],[this.teses:null]
[this.name:复鑫渔港联谊路店],[this.address:宝山区联谊路477号(共富新村)],[this.telephone:021-33711857  ],[this.averageCost:62],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:43 CST 2013],[this.tags:[土家烧鹅, 鱼头皇]],[this.teses:null]
[this.name:兴荣海鲜楼],[this.address:状元龙腾北路华龙大楼116室],[this.telephone:021-86387887  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:44 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:天上来大酒店兰溪路店],[this.address:普陀区兰溪路436号(近铜川路)],[this.telephone:021-52667877  ],[this.averageCost:108],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:45 CST 2013],[this.tags:[豆豉小鲍鱼, 玉米烙, 多宝鱼, 海瓜子]],[this.teses:null]
[this.name:名颂人家],[this.address:哈密路1799号102室],[this.telephone:021-62690552  ],[this.averageCost:55],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:44 CST 2013],[this.tags:[美极元宝虾, 萝卜皮, 茶树菇牛柳]],[this.teses:null]
[this.name:跃民海鲜船菜成山路店],[this.address:浦东新区成山路345号],[this.telephone:021-50871318  ],[this.averageCost:63],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:43 CST 2013],[this.tags:[红烧肉, 干锅牛蛙, 小龙虾, 酸辣鱼头火锅]],[this.teses:null]
[this.name:金氏回头小海鲜港],[this.address:双峰路190号(中山南二路附近)],[this.telephone:021-64861526  ],[this.averageCost:45],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:49 CST 2013],[this.tags:[醉蟹钳, 油爆虾]],[this.teses:null]
[this.name:红中海鲜广场],[this.address:浦东新区华夏东路三甲港海滨浴场边],[this.telephone:021-68909695  ],[this.averageCost:97],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:50 CST 2013],[this.tags:[龙头烤豆腐汤]],[this.teses:null]
[this.name:九哥深海大石斑],[this.address:闵行区吴中路1050号虹桥盛世莲花广场5幢北楼104室(近莲花路)],[this.telephone:021-54222691  ],[this.averageCost:215],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:49 CST 2013],[this.tags:[鱼皮, 鱼丸, 苏眉, 深海鱼火锅, 鱼唇, 鱼肉]],[this.teses:null]
[this.name:金玉满堂海鲜舫],[this.address:地址:杨浦区军工路2866号东方国际...],[this.telephone:],[this.averageCost:79],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:49 CST 2013],[this.tags:[梭子蟹, 毛蚶, 生蚝, 长江白水鱼, 马面鱼]],[this.teses:null]
[this.name:苏先生海鲜渔庄南汇店],[this.address:浦东新区南门大街72号],[this.telephone:021-68019999  ],[this.averageCost:94],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:50%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:47 CST 2013],[this.tags:[海瓜子, 毛蚶]],[this.teses:null]
[this.name:温岭石塘人家],[this.address:杨浦区军工路2855号2楼(殷行路口)],[this.telephone:021-33817778  ],[this.averageCost:79],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:50 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:禾宫海鲜砂锅粥],[this.address:徐汇区零陵路520号泛禾会馆旁],[this.telephone:021-54231018  ],[this.averageCost:72],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:48 CST 2013],[this.tags:[吊烧鸡, 海鲜粥, 烧鹅]],[this.teses:null]
[this.name:香涌海鲜大酒楼松江店],[this.address:松江区人民北路1508号],[this.telephone:021-37793366  ],[this.averageCost:86],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:48 CST 2013],[this.tags:[香蕉飞饼]],[this.teses:null]
[this.name:ok象山海鲜],[this.address:地址:杨浦区通北路153号],[this.telephone:],[this.averageCost:78],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:48 CST 2013],[this.tags:[海瓜子]],[this.teses:null]
[this.name:真如海鲜城],[this.address:普陀区兰溪路437号(铜川路口)],[this.telephone:021-52666007  ],[this.averageCost:94],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:100%],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:48 CST 2013],[this.tags:[海鲜加工, 折扣注]],[this.teses:null]
[this.name:郁金香海鲜城],[this.address:宝山区牡丹江路1813号(宝山宾馆，近盘古路)],[this.telephone:021-56698888-3390  ],[this.averageCost:79],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:55 CST 2013],[this.tags:[小龙虾, 香吧岛龙虾, 海鲜]],[this.teses:null]
[this.name:乐清湾私家海鲜酒楼],[this.address:闸北区京江路230238号],[this.telephone:021-56309728  ],[this.averageCost:107],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:58 CST 2013],[this.tags:[大龙虾, 鱼饼, 粉干, 花蛤]],[this.teses:null]
[this.name:渔翁海鲜新民店],[this.address:闸北区沪太路701号新民大酒店1层],[this.telephone:021-56081717  ],[this.averageCost:99],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:55 CST 2013],[this.tags:[膏蟹, 海瓜子, 扇贝, 葱油海瓜子, 椒盐海龙]],[this.teses:null]
[this.name:普陀山海鲜酒店普陀店],[this.address:普陀区骊山路16号26号近中山北路],[this.telephone:021-56087676  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:54 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:凯辰海鲜酒楼],[this.address:浦东新区夏碧路328号(近张杨北路)],[this.telephone:021-58627077  ],[this.averageCost:98],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:58 CST 2013],[this.tags:[白斩鸡, 羊排, 蹄筋, 冷盘牛肉, 剁椒鱼翅]],[this.teses:null]
[this.name:壹号码头海鲜大酒楼],[this.address:浦东新区川沙镇川环南路958号(近妙境路)],[this.telephone:021-68397979  ],[this.averageCost:128],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:58 CST 2013],[this.tags:[醉蟹钳, 老鼠斑]],[this.teses:null]
[this.name:天虹国际海鲜自助餐],[this.address:虹口区水电路680号海军保障基地医院北侧(近广灵二路)],[this.telephone:021-55519988  ],[this.averageCost:71],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:54 CST 2013],[this.tags:[烤牛肉, 甜点]],[this.teses:null]
[this.name:新合旺酒店],[this.address:宝山区牡丹江路1331号(宝杨路口)],[this.telephone:021-36011177  ],[this.averageCost:83],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:58 CST 2013],[this.tags:[清蒸桂花鱼]],[this.teses:null]
[this.name:外浦渔港餐饮],[this.address:闵行区碧江路349号],[this.telephone:021-54751497  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:55 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:新加坡泰国村鱼翅浦东店],[this.address:浦东新区潍坊路328号(嘉瑞酒店内)],[this.telephone:021-68548282  ],[this.averageCost:503],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:19:54 CST 2013],[this.tags:[鸭舌头, 鱼翅, 日式烤鳗, 白斩鸡, 豆豉黄鱼]],[this.teses:null]
[this.name:万有全海鲜大酒店],[this.address:黄浦区方斜路515号(近大吉路)],[this.telephone:021-63457717  ],[this.averageCost:68],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:00 CST 2013],[this.tags:[元宝虾, 红烧肉]],[this.teses:null]
[this.name:苏先生海鲜渔庄源深体育中心店],[this.address:浦东新区源深路655号(源深体育中心内,近张杨路)],[this.telephone:021-58855559  ],[this.averageCost:110],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:00 CST 2013],[this.tags:[面线糊, 海蛎煎蛋, 龙虾, 土笋冻, 海蜇]],[this.teses:null]
[this.name:梦奇园海鲜餐厅],[this.address:浦东新区芳甸路300号联洋广场a区4层(近丁香路)],[this.telephone:021-68622323  ],[this.averageCost:135],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:01 CST 2013],[this.tags:[金针菇, 牛仔骨, 牛肉粥]],[this.teses:null]
[this.name:阿康农家菜],[this.address:上海市闵行区龙吴路5411号],[this.telephone:021-64520960  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:02 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:福宴海鲜大酒楼],[this.address:金山区卫清西路139号],[this.telephone:021-57967373  ],[this.averageCost:192],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:02 CST 2013],[this.tags:[]],[this.teses:null]
[this.name:象山海鲜城],[this.address:浦东新区居家桥路635号],[this.telephone:021-68501717  ],[this.averageCost:98],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:01 CST 2013],[this.tags:[鹅肝, 铁板蛏子, 龙虾, 海瓜子, 生蚝]],[this.teses:null]
[this.name:海味阁],[this.address:虹口区广灵四路805号(近广粤路西行50米)],[this.telephone:021-51027077  ],[this.averageCost:64],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:03 CST 2013],[this.tags:[鱼皮馄饨, 金汤野生虾干煮干丝, 辣炒鸵鸟肉]],[this.teses:null]
[this.name:美鹭海鲜大酒楼],[this.address:近郊松江区泗泾镇泗砖公路99弄1号a幢],[this.telephone:021-67617777  ],[this.averageCost:119],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:02 CST 2013],[this.tags:[鲍汁扣鹅掌]],[this.teses:null]
[this.name:金钻大酒店],[this.address:徐汇区淮海西路1号],[this.telephone:021-52177561  ],[this.averageCost:],[this.openTime:null],[this.closeTime:null],[this.description:null],[this.fuwu:0],[this.huanjing:0],[this.kouwei:0],[this.xingjiabi:0],[this.grade:],[this.markedCount:0],[this.nickName:null],[this.cateType:null],[this.enable:false],[this.joinedDate:Mon Jul 22 20:20:03 CST 2013],[this.tags:[]],[this.teses:null]
